x,y,timestamp
0.21,-0.02,Fri Nov 22 06:16:05 2024
0.22,-0.02,Fri Nov 22 06:16:05 2024
0.24,-0.02,Fri Nov 22 06:16:05 2024
0.25,-0.03,Fri Nov 22 06:16:05 2024
0.27,-0.03,Fri Nov 22 06:16:05 2024
0.28,-0.03,Fri Nov 22 06:16:05 2024
0.29,-0.03,Fri Nov 22 06:16:05 2024
0.31,-0.04,Fri Nov 22 06:16:05 2024
0.32,-0.04,Fri Nov 22 06:16:05 2024
0.34,-0.04,Fri Nov 22 06:16:05 2024
0.35,-0.05,Fri Nov 22 06:16:05 2024
0.37,-0.05,Fri Nov 22 06:16:05 2024
0.38,-0.05,Fri Nov 22 06:16:05 2024
0.39,-0.06,Fri Nov 22 06:16:06 2024
0.41,-0.06,Fri Nov 22 06:16:06 2024
0.42,-0.06,Fri Nov 22 06:16:06 2024
0.43,-0.07,Fri Nov 22 06:16:06 2024
0.45,-0.07,Fri Nov 22 06:16:06 2024
0.46,-0.07,Fri Nov 22 06:16:06 2024
0.47,-0.08,Fri Nov 22 06:16:06 2024
0.49,-0.08,Fri Nov 22 06:16:06 2024
0.5,-0.08,Fri Nov 22 06:16:06 2024
0.51,-0.09,Fri Nov 22 06:16:06 2024
0.52,-0.09,Fri Nov 22 06:16:06 2024
0.53,-0.09,Fri Nov 22 06:16:07 2024
0.55,-0.1,Fri Nov 22 06:16:07 2024
0.56,-0.1,Fri Nov 22 06:16:07 2024
0.57,-0.1,Fri Nov 22 06:16:07 2024
0.59,-0.11,Fri Nov 22 06:16:07 2024
0.6,-0.11,Fri Nov 22 06:16:07 2024
0.61,-0.11,Fri Nov 22 06:16:07 2024
0.63,-0.12,Fri Nov 22 06:16:07 2024
0.64,-0.12,Fri Nov 22 06:16:07 2024
0.65,-0.12,Fri Nov 22 06:16:07 2024
0.66,-0.13,Fri Nov 22 06:16:07 2024
0.68,-0.13,Fri Nov 22 06:16:07 2024
0.69,-0.14,Fri Nov 22 06:16:07 2024
0.7,-0.14,Fri Nov 22 06:16:07 2024
